ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	LongConsonants	LongVowels	Ratio	Phonemes
swed1254-1150	Swedish	swed1254	Indo-European	Eurasia	59.800634	17.389526	35	18	17	0	0	0	8	1.0588235294117647	b d̪ f h k l m n̪ p s̪ t̪ v ŋ ɕ g ɧ ɹ ʝ a eː iː oː uː yː øː œ ɑː ɔ ɛ ɛː ɪ ɵ ʉ̟ ʊ ʏ
east2440-1151	East Makian	east2440	Austronesian	Papunesia	0.07337	127.423	37	32	5	0	0	14	0	6.4	b bː d dː dʒ f fː h hː j k kː l lː m mː n nː p pː r s sː t tː tʃ tʃː w ŋ ŋː g gː a u ɔ ɛ ɨ
tuka1248-1152	Tukang Besi North	tuka1248	Austronesian	Papunesia	-5.30994	123.578	29	24	5	0	0	0	0	4.8	b dʒ h k l m ⁿb ⁿp n ⁿd ⁿs ⁿt p r s t ŋ ⁿk ⁿg ɓ ɗ g ʔ β a i o ɛ ɯ
yine1238-1153	Yine	yine1238	Arawakan	South America	-11.1086	-73.3087	26	16	10	0	0	0	5	1.6	cç h̃ j k l m n p s t ts tʃ w ç ɾ ʃ a aː e eː i iː o oː ɯ ɯː
kich1262-1154	K'iche'	kich1262	Mayan	North America	14.5278	-91.1696	32	22	10	0	0	0	5	2.2	j k kʼ l m n p pʼ q qʼ r s t ts tsʼ tʼ tʃ tʃʼ w x ʃ ʔ a aː e eː i iː o oː u uː
huam1248-1155	Huamalíes-Dos de Mayo Huánuco Quechua	huam1248	Quechuan	South America	-9.15718	-76.3372	31	21	10	0	0	0	5	2.1	b d f h j k l m n p q s t tʃ w z g ɲ ɾ ʃ ʎ a aː e eː i iː o oː u uː
sipa1247-1156	Sipacapense	sipa1247	Mayan	North America	15.23054	-91.7041	32	22	10	0	0	0	5	2.2	b̰ j k k̰ l m n p q q̰ r s t ts ts̰ tʃ tʃ̰ t̰ w ʃ ʔ χ a aː e eː i iː o oː u uː
chim1302-1157	Bolivar-North Chimborazo Highland Quichua	chim1302	Quechuan	South America	-1.36727	-78.8521	36	31	5	0	0	0	0	6.2	b dʲ d̪ h j k kʰ l m n nʲ p pʰ r s s̪ t ts tʰ tʲ tʲʰ t̪ t̪ʰ w x z z̪ g ʂ ʐ ʔ a e i o u
tlac1235-1158	Tlachichilco Tepehua	tlac1235	Totonacan	North America	20.704	-98.1947	34	24	10	0	0	0	5	2.4	h j k k̰ l m n p p̰ q q̰ r s t ts ts̰ tʃ tʃ̰ t̰ w z ɬ ɾ ʔ a aː e eː i iː o oː u uː
ambu1247-1159	Ambulas	ambu1247	Ndu	Papunesia	-3.7801	143.059	24	17	7	0	0	0	1	2.4285714285714284	j k l m ⁿb n ⁿd p r s t v w ŋ ⁿg ɲ ⁿɟ a aː e i o u ɨ
abau1245-1160	Abau	abau1245	Sepik	Papunesia	-3.97222	141.324	14	9	5	0	0	0	0	1.8	h j k m n p s w ɾ e i o u ɑ
qima1242-1161	Qimant	qima1242	Afro-Asiatic	Africa	12.8119	37.0542	35	28	7	0	0	0	0	4.0	b d dz̪ dʒ f j k kʷ l̪ m n̪ p q qʷ r̪ s̪ ts̪ tʃ t̪ w z̪ ŋ ŋʷ g gʷ ɢ ɢʷ ʃ a e i o u æ ə
akha1245-1162	Akha	akha1245	Sino-Tibetan	Eurasia	21.2309	100.964	41	28	13	0	0	0	0	2.1538461538461537	b cç cçʰ d dz dʒ h j k kʰ l m n p pʰ s t ts tsʰ tʰ tʃʰ x z ŋ g ɣ ɲ ʔ a ã e i o u ũ ø ɔ ɔ̃ ə ɛ ɯ
alya1239-1163	Alyawarr	alya1239	Pama-Nyungan	Australia	-21.0427	136.835	32	25	7	0	0	0	3	3.5714285714285716	c cⁿ k kⁿ l l̪ m n n̪ p pⁿ r t tⁿ t̪ t̪ⁿ w ŋ ɭ ɲ ɳ ɽ ʈ ʈⁿ ʎ i iː u uː y ɐ ɐː
aman1265-1164	Amanab	aman1265	Border	Papunesia	-3.51516	141.178	19	14	5	0	0	0	0	2.8	b f h j k m n p r s t w ŋ g a e i o u
anua1242-1165	Anuak	anua1242	Nilotic	Africa	7.57714	34.0267	43	19	24	0	4	0	10	0.7916666666666666	b c d d̪ j k l m n n̪ p r t t̪ w ŋ ɟ g ɲ a aː e eː i ie iː o oː u uo uː ɔ ɔː ɛ ɛː ɪ ɪɛ ɪː ʊ ʊɔ ʊː ʌ ʌː
aran1237-1166	Dombano	aran1237	South Bird's Head Family	Papunesia	-2.08016	132.983	18	13	5	0	0	0	0	2.6	b d k m n p t ð ɟ g ɣ ɾ β a e i o u
bumb1241-1167	Bumbita Arapesh	bumb1241	Nuclear Torricelli	Papunesia	-3.65508	142.859	22	15	7	0	0	0	0	2.142857142857143	b dz d̪ h kʰ l m n pʰ s t̪ʰ g ɲ ʃ ʔ a e i o u y ø
tana1290-1168	Tanacross	tana1290	Athabaskan-Eyak-Tlingit	North America	63.4046	-143.338	49	35	14	0	0	0	4	2.5	h j j̊ k kʰ kʼ l m n n̥ s t tɬ ts tsʰ tsʼ tɬʰ tɬʼ tʰ tʼ tʃ tʃʰ tʃʼ tθ tθʰ tθʼ x z ð ɣ ɬ ʃ ʒ ʔ θ a aː ã e eː ẽ i iː ĩ o u uː ũ ɛ
auuu1241-1169	Au	auuu1241	Nuclear Torricelli	Papunesia	-3.53277	142.105	17	10	7	0	0	0	1	1.4285714285714286	j k m n p s t w ɣ ɾ i o u ɐ ɐː ə ɨ
tinp1237-1170	Tinputz	tinp1237	Austronesian	Papunesia	-5.58358	154.972	26	12	14	0	1	0	6	0.8571428571428571	h j k l m n p s t w ʔ β a ai aː e eː i iː o oː u uː æ ɔ ɔː
peta1245-1171	Petats	peta1245	Austronesian	Papunesia	-5.34068	154.593	30	15	15	0	4	0	3	1.0	b h j k l m n p r s t tʃ w ŋ g a ai au aː e ei e̝ i iː o ou o̝ u uː ø
pate1247-1172	Patep	pate1247	Austronesian	Papunesia	-6.91988	146.639	44	30	14	0	0	0	7	2.142857142857143	h j k kʷ l m ⁿb ⁿbʲ ⁿbʷ mʲ mʷ n ⁿd ⁿdz ⁿdʲ nʲ p pʲ pʷ s t tʲ w ŋ ⁿg ⁿgʷ ŋʷ ɣ β βʲ a aː e eː i iː o oː u uː ɔ ɔː ɛ ɛː
kela1255-1173	Kela (Papua New Guinea)	kela1255	Austronesian	Papunesia	-7.47103	147.173	30	16	14	0	4	0	0	1.1428571428571428	b d dz j k l m n p r s t w z ŋ g a ae ai au ã e ẽ i ĩ o oi õ u ũ
surs1246-1174	Sursurunga	surs1246	Austronesian	Papunesia	-3.99078	152.768	21	15	6	0	0	0	0	2.5	b d h j k l m n p r s t w ŋ g e i o u ɐ ə
awar1248-1175	Awara	awar1248	Nuclear Trans New Guinea	Papunesia	-6.16986	146.372	25	19	6	0	0	0	0	3.1666666666666665	b d h j k kʷ l m n p s t ŋ ŋʷ g gʷ ɣ ʔ β e i o u ɐ ʌ
awin1248-1176	Awing	awin1248	Atlantic-Congo	Africa	5.88362	10.264	56	39	17	0	0	0	8	2.2941176470588234	d f j k kʲ kʷ l lʷ m ⁿb ⁿbʷ mʲ n ⁿd ⁿdʒ p pʲ s t ts tʲ tʷ tʃ w x z ŋ ⁿg ⁿgʲ ⁿgʷ ŋʷ ɣ ɲ ʃ ʃʷ ʒ ʒʷ ʔ β a aː e eː i iː o oː u ɔ ɔː ə əː ɛ ɛː ɨ ɨː
awtu1239-1177	Awtuw	awtu1239	Sepik	Papunesia	-3.53129	141.928	18	11	7	0	0	0	0	1.5714285714285714	d j kʰ l m n pʰ tʰ w ŋ ɾ a e i o u æ ə
baba1264-1178	Baba	baba1264	Atlantic-Congo	Africa	6.11222	10.5216	30	23	7	0	0	0	0	3.2857142857142856	dz dʒ f j k l m n p r s t ts v w x ŋ ŋm g ɣ ɲ ʃ ʒ a e i o u ə ɨ
baba1266-1179	Babanki	baba1266	Atlantic-Congo	Africa	5.97863	10.2869	33	26	7	0	0	0	0	3.7142857142857144	b bv d dz dʒ f j k l m n pf s t ts tʃ v w z ŋ g ɣ ɲ ʃ ʒ ʔ a e i o u ə ɨ
bako1249-1180	Bakoko	bako1249	Atlantic-Congo	Africa	3.56518	9.99905	33	26	7	0	0	0	0	3.7142857142857144	b bʷ d dʒ f j k kʷ l m ⁿb ⁿbʷ n ⁿd p s t tʃ w ŋ ⁿg ⁿgʷ ɣ ɦ ɲ ɾ a e i o u ɔ ɛ
nyon1241-1181	Nyong	nyon1241	Atlantic-Congo	Africa	7.274185	11.061485	37	23	14	0	0	0	6	1.6428571428571428	b d̪ f h j k kp l̪ m ⁿd̪ n̪ p s t̪ v w z ŋ ⁿg ŋʷ g gb ɲ a aː e eː i iː o u uː ɔ ɔː ə ɛ ɛː
bamu1256-1182	Bamunka	bamu1256	Atlantic-Congo	Africa	6.00203	10.5127	32	23	9	0	0	0	0	2.5555555555555554	b dʒ d̪ f h j k kp l m n s tʃ t̪ v w ŋ g ɣ ɲ ʃ ʒ ʔ a e i o u ɔ ə ɛ ɨ
bang1356-1183	Bangolan	bang1356	Atlantic-Congo	Africa	6.0125	10.667	36	27	9	0	0	0	0	3.0	b d dz dʒ f h j k l m n p s t ts tʃ v w z ŋ g ɣ ɾ ʃ ʒ ʔ θ a e i o u ɔ ə ɛ ɨ
bata1285-1184	Batanga	bata1285	Atlantic-Congo	Africa	1.397041	9.51011	28	20	8	0	0	0	0	2.5	c f k l m ⁿb n ⁿd p s t̪ v w ŋ ⁿg ɓ ɗ ɲ ⁿʄ ʄ a e i o u y ɔ ɛ
bari1286-1185	Bariai	bari1286	Austronesian	Papunesia	-5.5087	148.666	17	12	5	0	0	0	0	2.4	b d k l m n p r s t ŋ g e i o u ɑ
befa1241-1186	Befang	befa1241	Atlantic-Congo	Africa	6.27562	10.0342	57	43	14	0	0	0	6	3.0714285714285716	b bʲ bʷ d dz dʒ f fʲ fʷ h j k kp kʲ kʷ l lʲ m mʷ n ⁿd ⁿdz p s t ts tʲ tʷ tʃ v w z ŋ ŋʷ g gb gʲ gʷ ɣ ɲ ʒ ʔ ʝ e eː i iː o oː u uː ɑ ɑː ɔ ə əː ɛ
idaa1241-1187	Ida'an	idaa1241	Austronesian	Papunesia	5.29059	118.515	23	17	6	0	0	0	0	2.8333333333333335	b d dʒ j k l m n p r s t tʃ w ŋ g ʔ a e i o u ə
bemb1257-1188	Bemba (Zambia)	bemb1257	Atlantic-Congo	Africa	-10.6122	29.2993	25	15	10	0	0	0	5	1.5	f j k l m n p s t tʃ w ŋ ɲ ʃ β a aː e eː i iː o oː u uː
berb1259-1189	Berbice Creole Dutch	berb1259	Indo-European	South America	5.3829	-58.0002	26	20	6	0	0	0	0	3.3333333333333335	b d f h j k l m n p r s t v w x z ç g ʃ a e i o u ɛ
bett1235-1190	Betta Kurumba	bett1235	Dravidian	Eurasia	11.6385	76.6064	37	22	15	0	3	0	6	1.4666666666666666	b d dʒ d̪ f j k l m n p t t̪ ŋ ɗ g ɭ ɳ ɾ ʃ ʈ ʋ ai i iː u ui uː ɑ ɑː ɔ ɔː ə əi əː ɛ ɛː
biak1248-1191	Biak	biak1248	Austronesian	Papunesia	-0.9523	135.879	24	14	10	0	0	0	5	1.4	b d f j k l m n p r s t w β a aː e eː i iː o oː u uː
bili1250-1192	Bilinarra	bili1250	Pama-Nyungan	Australia	-16.868771	130.533991	23	17	6	0	0	0	3	2.8333333333333335	j k l m n p t w ŋ ɟ ɭ ɲ ɳ ɻ ɾ ʈ ʎ a aː i iː u uː
bina1277-1193	Binandere	bina1277	Nuclear Trans New Guinea	Papunesia	-8.37433	147.884	35	11	24	0	14	0	0	0.4583333333333333	b d j k m n p t g ɾ β e ei eo ẽ ẽĩ i iu ĩ o oe oi ou õ õũ u ũ ɑ ɑe ɑi ɑo ɑu ɑ̃ ɑ̃ĩ ɑ̃õ
sout2840-1194	Southern Bobo Madaré	sout2840	Mande	Africa	11.5409	-4.26497	38	19	19	0	0	0	7	1.0	b d f h k kp l m n p r s t v z ŋ g gb ɲ a aː ã e eː i iː ĩ o oː u uː ũ ɔ ɔː ɔ̃ ɛ ɛː ɛ̃
nucl1695-1195	Bole	nucl1695	Afro-Asiatic	Africa	11.4839	11.2322	38	28	10	0	0	0	5	2.8	b d dʒ h j k l m ⁿb n ⁿd ⁿz ⁿdʒ p r s t tʃ w z ⁿg ɓ ɗ g ɲ ʃ ʄ ʔ a aː e eː i iː o oː u uː
bong1285-1196	Bongo	bong1285	Central Sudanic	Africa	7.4145	27.9918	29	18	11	0	0	0	5	1.6363636363636365	b d f h k l m n p pf r s t ts tʃ w g ɲ a aː e eː i iː u uː y ɔ ɔː
boro1277-1197	Boro (Ethiopia)	boro1277	Ta-Ne-Omotic	Africa	10.6596	35.345	22	16	6	0	0	0	0	2.6666666666666665	b d h j kʰ l m n pʰ r s tʰ w z ŋ g a e i o u ɵ
brok1247-1198	Brokskat	brok1247	Indo-European	Eurasia	34.5308	76.6026	41	31	10	0	0	0	5	3.1	b c d dʱ d̪ f h j k l m n p pʰ q s t ts tʰ t̪ t̪ʰ v x̥ z z̥ ç ŋ g ɣ̊ ʂ ʝ a aː e eː i iː o oː u uː
baga1272-1199	Baga Sitemu	baga1272	Atlantic-Congo	Africa	10.4793	-14.4756	26	18	8	0	0	0	0	2.25	b d̪ f h j k l m n p r s tʃ t̪ w ŋ g gb a e i o u ɔ ɛ ɨ
bubi1249-1200	Bubia	bubi1249	Bookkeeping	Africa	4.02178	9.22304	39	25	14	0	0	0	7	1.7857142857142858	b bʷ d dʒ j k kp l m ⁿb n ⁿd ⁿdʒ s t tʃ w ŋ ⁿg ŋʷ gb ɲ ɸ ʒ β a aː e eː i iː o oː u uː ɔ ɔː ɛ ɛː
buku1249-1201	Bukusu	buku1249	Atlantic-Congo	Africa	0.68043	34.7719	30	20	10	0	0	0	5	2.0	f j k l m ⁿb n ⁿd ⁿdʒ p r s t tʃ w x ŋ ⁿg ɲ β a aː e eː i iː o oː u uː
subi1246-1202	Subiya	subi1246	Atlantic-Congo	Africa	-17.5696	24.8867	51	46	5	0	0	0	0	9.2	b bʷ d dʷ dʒ dʒʷ f fʷ h hʲ hʷ j k kʷ lʷ m mʲ mʷ n nʷ p pʷ s sʷ t tʷ tʃ t̪ t̪ʷ v vʷ w z zʷ ŋ g gʷ ɱ ɲ ɻ ɻʲ ɻʷ ʃ β βʲ βʷ a i u ɔ ɛ
tote1238-1203	Totela	tote1238	Atlantic-Congo	Africa	-16.9575	24.3751	54	44	10	0	0	0	5	4.4	b bʷ cʷ dʒ f fʷ h hʲ hʷ j k kʷ m mʲ mʷ n nʷ p pʲ pʷ s sʷ t ts tʲ tʷ tʃʷ v vʷ w z zʷ ŋ ŋʷ g gʷ ɣ ɣʷ ɲ ɻ ɻʲ ɻʷ ʃ β a aː i iː u uː ɔ ɔː ɛ ɛː
bamb1265-1204	Bambalang	bamb1265	Atlantic-Congo	Africa	5.861	10.544	52	34	18	0	0	0	8	1.8888888888888888	dʒ dʒʷ f fʷ h j k kʷ l m ⁿb n ⁿd nʷ ⁿdʒ p pʰ pʷ r t ts tʷ tʃ tʃʷ w ŋ ⁿg ⁿgʷ g ɣ ɲ ʃ ʃʷ ʔ a aː e eː i iː o oː u uː ɔ ɔː ə əː ɛ ɨ ɨː ʉ
nort2845-1205	North Marquesan	nort2845	Austronesian	Papunesia	-8.89412	-140.108	22	12	10	0	0	0	5	1.2	f h k m n p r s t v ç ʔ a aː e eː i iː o oː u uː
onge1236-1206	Önge	onge1236	Jarawa-Onge	Eurasia	10.6926	92.4707	24	16	8	0	0	0	0	2.0	b cç d j k l m n r t w ŋ ɟʝ g ɲ ʔ a e i o u ɔ ɛ ɤ
olut1240-1207	Oluta Popoluca	olut1240	Mixe-Zoque	North America	17.8937	-94.8863	32	20	12	0	0	0	6	1.6666666666666667	b d f h j k l m n p r s t ts tʃ w g ɾ ʃ ʔ a aː e eː i iː o oː u uː ə əː
jiar1240-1208	Northern Gyalrong	jiar1240	Sino-Tibetan	Eurasia	31.60295	102.22875	57	49	8	0	0	0	0	6.125	b c cʰ dʑ d̪ dz̪ j k kʰ l̪ m ⁿb ⁿdʑ n̪ ⁿd̪ ⁿdz̪ p pʰ q qʰ s̪ tɕ tɕʰ t̪ ts̪ ts̪ʰ t̪ʰ w x z ŋ ⁿg ɕ ɖʐ ɟ g ɣ ɬ̪ ɲ ⁿɟ ⁿɖʐ ⁿɢ ɻ ʁ ʂ ʈʂ ʈʂʰ ʑ χ a e i o u y ɤ ɯ
suri1267-1209	Tirma-Chai	suri1267	Surmic	Africa	6.03205	35.0823	29	22	7	0	0	0	0	3.142857142857143	b c d j k l m n s t w x z ŋ ɓ ɗ ɟ ɠ g ɲ ɾ ʄ a e i o u ɔ ɛ
bilu1245-1210	Bilua	bilu1245		Papunesia	-7.92388	156.663	41	16	25	0	20	0	0	0.64	b d dʒ k l m n p r s t z ŋ g ɲ β a aɔ aɛ aɪ aʊ e ea eɔ eɪ eʊ i ia iɔ iɛ iʊ o oa oɛ oɪ oʊ u ua uɔ uɛ uɪ
hoav1238-1211	Hoava	hoav1238	Austronesian	Papunesia	-8.19679	157.595	21	16	5	0	0	0	0	3.2	b d dʒ h k l m n p r s t ŋ g ɣ β a i u ɔ ɛ
fili1244-1212	Filipino	fili1244	Austronesian	Papunesia	12.265	123.464	27	17	10	0	0	0	5	1.7	b d̪ f h j k l m n̪ p s t̪ w ŋ g ɾ ʔ a aː e eː i iː o oː u uː
ngad1261-1213	Ngad'a	ngad1261	Austronesian	Papunesia	-8.79508	120.976	27	21	6	0	0	0	0	3.5	b dʒ d̪ f k l m n p s t v x z ŋ ɓ g ɣ ɾ ʔ ᶑ a e i o u ə
muna1247-1214	Muna	muna1247	Austronesian	Papunesia	-5.40419	122.541	33	28	5	0	0	0	0	5.6	b c d d̪ f h j k l m ⁿb ⁿp n ⁿd ⁿs ⁿt p r s t w ŋ ⁿk ⁿg ɓ ɟ g ʁ a i u ɔ ɛ
keoo1238-1215	Kéo	keoo1238	Austronesian	Papunesia	-8.8704	121.256	30	24	6	0	0	0	0	4.0	b d dʒ f h k l m ⁿb n ⁿd p r s t tʃ w x ŋ ⁿg g ʔ ˀb ˀd a e i o u ə
saki1248-1217	Mekens	saki1248	Tupian	South America	-13.054	-62.0927	35	15	20	0	0	0	10	0.75	b j k kʷ m n p s t w ŋ ŋʷ g ɾ ʔ a aː ã ãː e eː ẽ ẽː i iː ĩ ĩː o oː õ õː ɨ ɨː ɨ̃ ɨ̃ː
tiwi1244-1218	Tiwi	tiwi1244		Australia	-11.6308	130.949	18	14	4	0	0	0	0	3.5	j k l m n n̪ p t t̪ w ŋ ɣ ɻ ɾ a i o u
torw1241-1219	Torwali	torw1241	Indo-European	Eurasia	35.3101	72.5316	51	38	13	0	0	0	0	2.923076923076923	b bʱ dʒ d̪ d̪ʱ j k kʰ l̪ m n̪ p pʰ r̪ s̪ tʃ tʃʰ t̪ ts̪ t̪ʰ w x z̪ ŋ ɖ ɖʐ ɖʱ g gʱ ɣ ɰ ʂ ʃ ʈ ʈʂ ʈʂʰ ʈʰ ʐ e ẽ i ĩ o õ u ũ æ æ̃ ɑ ɑ̃ ə
thul1246-1220	Thulung	thul1246	Sino-Tibetan	Eurasia	27.5389	87.6063	38	30	8	0	0	0	0	3.75	b bʱ d dz dzʱ dʱ h j k kʰ l m n p pʰ r s t ts tsʰ tʰ w ŋ ɖ ɖʱ g gʱ ʈ ʈʰ ʔ a e i o u y ɔ ɯ
tsha1245-1221	Tshangla	tsha1245	Sino-Tibetan	Eurasia	27.3694	91.7741	37	32	5	0	0	0	0	6.4	b d dz dʑ h j k kʰ l m n p pʰ s t ts tsʰ tɕ tɕʰ tʰ w z ŋ ɕ ɖ g ɬ ɲ ɾ ʈ ʈʰ ʑ a e i o u
colo1256-1222	Tsafiki	colo1256	Barbacoan	South America	-0.21181	-79.2347	25	16	9	0	0	0	0	1.7777777777777777	b d̪ h j k l m n p s tʃ t̪ w ɸ ɹ ʔ a ã e ẽ i ĩ o u ũ
tzut1248-1223	Tz'utujil	tzut1248	Mayan	North America	14.6351	-91.2012	35	25	10	0	0	0	5	2.5	b d j k kʼ l m n p pʼ q qʼ r s t ts tsʼ tʼ tʃ tʃʼ w g ʃ ʔ χ a aː e eː i iː o oː u uː
pwon1235-1224	Pwo Northern Karen	pwon1235	Sino-Tibetan	Eurasia	18.016	98.2709	47	23	24	0	7	0	0	0.9583333333333334	b d h j k kʰ l m n p pʰ r s t tɕ tɕʰ tʰ w x ɰ ɲ ʃ ʔ a ai au a̰ a̰ḭ a̰ṵ e ḛ i o o̰ u ṵ ɔ ɔ̃ ɔ̰ ə əi əu ə̃ ə̰ ɛ ɨ ɨi
tuvi1240-1225	Tuvinian	tuvi1240	Turkic	Eurasia	51.7	94.36667	37	21	16	0	0	0	8	1.3125	f j k l m n p pʰ r s t ts tʰ tʃ x z ŋ g ʃ ʋ ʒ a aː e eː i iː o oː u uː y yː ø øː ɯ ɯː
kinn1249-1226	Kinnauri	kinn1249	Sino-Tibetan	Eurasia	31.3688	78.3148	46	31	15	0	0	0	6	2.066666666666667	b cç cçʰ d̪ d̪ʱ f h j k kʰ l̪ n̪ p pʰ r s̪ t̪ t̪ʰ v w z̪ ŋ ɖ ɟʝ g ɭ ɳ ʂ ʈ ʈʰ ʐ a aː e eː i iː o oː u uː æ æː ɔ ə ɨ
mewa1250-1227	Mewati	mewa1250	Indo-European	Eurasia	27.736	76.947	50	30	20	0	0	0	0	1.5	b bʱ dʒ dʒʱ d̪ d̪ʱ h j k kʰ l̪ m n̪ p pʰ r̪ s̪ tʃ tʃʰ t̪ t̪ʰ w ɖ ɖʱ g gʱ ɳ ɽ ʈ ʈʰ a ã e ẽ i ĩ o õ u ũ ɔ ɔ̃ ə ə̃ ɛ ɛ̃ ɪ ɪ̃ ʊ ʊ̃
anei1239-1228	Aneityum	anei1239	Austronesian	Papunesia	-20.1864	169.825	26	21	5	0	0	0	0	4.2	cç f h j k l m mʷ n p pʷ s t v w ŋ ɣ ɲ ɾ ʔ θ a ɔ ɛ ɪ ʊ
zaiw1241-1229	Zaiwa	zaiw1241	Sino-Tibetan	Eurasia	24.1726	98.3643	29	21	8	0	3	0	0	2.625	h j k kʰ l m n p pʰ s t ts tsʰ tʰ tʃ tʃʰ w ŋ ɹ ʃ ʔ a ai au e i o u ui
chic1270-1230	Chickasaw	chic1270	Muskogean	North America	34.0	-88.0	25	16	9	0	0	0	6	1.7777777777777777	b f h j k l m n p s t tʃ w ɬ ʃ ʔ a aː ãː i iː ĩː o oː õː
friu1240-1231	Friulian	friu1240	Indo-European	Eurasia	46.1473	13.0493	39	25	14	0	0	0	7	1.7857142857142858	b c dʒ d̪ dz̪ f j k l m n p r s tʃ t̪ ts̪ v w z ɟ g ɲ ʃ ʒ a aː e eː i iː o oː u uː ɔ ɔː ɛ ɛː
jica1244-1232	Jicarilla Apache	jica1244	Athabaskan-Eyak-Tlingit	North America	36.8079	-107.007	53	34	19	0	0	0	8	1.7894736842105263	d̪ h j k kʰ kʷ kʷʰ kʼ l̪ m n̪ p s̪ tʃ tʃʰ tʃʼ t̪ ts̪ ts̪ʰ ts̪ʼ tɬ̪ tɬ̪ʰ tɬ̪ʼ t̪ʰ t̪ʼ x xʷ z̪ ɣ ɣʷ ɬ̪ ʃ ʒ ʔ a aː ã ãː i iː o oː õ õː ə ɛ ɛː ɛ̃ ɛ̃ː ɪ ɪ̃ ɪ̃ː ʊ
egaa1242-1233	Ega	egaa1242	Atlantic-Congo	Africa	5.56081	-5.41732	36	27	9	0	0	0	0	3.0	b c d f j k kp l m n p s t v w x z ŋ ɓ ɗ ɟ ɠ ɠɓ g gb ɲ ʄ a e̘ e̙ i̘ i̙ o̘ o̙ u̘ u̙
adam1253-1234	Adamawa Fulfulde	adam1253	Atlantic-Congo	Africa	8.140326	13.077338	36	27	9	0	0	0	4	3.0	b d dʒ h j k l m ⁿb n ⁿd ⁿdʒ p r s t tʃ w ŋ ⁿg ɓ ɗ g ɲ ɸ ʔ β a aː e eː i iː o u uː
west2441-1235	Western Arrarnta	west2441	Pama-Nyungan	Australia	-24.05052	133.24621	29	26	3	0	0	0	0	8.666666666666666	j k kⁿ l l̠ l̪ m n n̠ n̪ p pⁿ t tⁿ t̠ t̠ⁿ t̪ t̪ⁿ w ŋ ɭ ɳ ɻ ɾ ʈ ʈⁿ a i ə
sanu1240-1236	Sanumá	sanu1240	Yanomamic	South America	4.5	-64.5	24	11	13	0	0	0	0	0.8461538461538461	h k l m n p s t ts tʰ w a ã e ẽ i ĩ o õ u ũ ə ɨ ɨ̃
wari1268-1237	Wari'	wari1268	Chapacuran	South America	-10.69948	-64.56152	20	14	6	0	0	0	0	2.3333333333333335	h hʷ k kʷ m mˀ n nˀ p tʃ t̺ w ɾ ʔ a e i o y ø
crow1244-1238	Crow	crow1244	Siouan	North America	45.368	-107.874	20	10	10	0	0	0	5	1.0	h k p s̪ tʃ t̪ w x ɹ ʃ a aː e eː i iː o oː u uː
barb1263-1239	Barbareño	barb1263	Chumashan	North America	34.462	-119.699	44	38	6	0	0	0	0	6.333333333333333	h j jˀ k kʰ kʼ l lˀ m mˀ n nˀ p pʰ pʼ q qʰ qʼ s sʰ sʼ t ts tsʰ tsʼ tʰ tʼ tʃ tʃʰ tʃʼ w wˀ ʃ ʃʰ ʃʼ ʔ χ χʼ a e i o u ɨ
lyel1241-1240	Lyélé	lyel1241	Atlantic-Congo	Africa	12.4305	-2.59229	31	21	10	0	0	0	5	2.1	b d h j k kp l ⁿb mʷ ⁿd p r s t ŋ ⁿgb ɓ ɗ g gb ɲ a aː e eː i iː o oː u uː
qawa1238-1801	Qawasqar	qawa1238	Kawesqar	South America	-49.303195	-74.707536	24	18	6	0	0	0	0	3.0	cç cʼ h j k kʼ l m n p pʼ q s t tʼ w ɾ β a e i o u æ
mapu1245-1802	Mapudungun	mapu1245	Araucanian	South America	-38.7392	-71.277	28	22	6	0	0	0	0	3.6666666666666665	f j k l l̪ m n n̪ p s t tʃ t̪ w ŋ ɣ ɲ ʃ ʈʂ ʎ ʐ θ a e i o u ɯ
acha1250-1803	Achagua	acha1250	Arawakan	South America	4.38649	-72.2005	29	19	10	0	0	0	5	1.9	b d h j k kʷ l m n p s t ts tʃ w ɾ ʃ ʒ ʔ a aː e eː i iː o oː u uː
apur1254-1804	Apurinã	apur1254	Arawakan	South America	-8.21692	-66.7714	34	14	20	0	0	0	10	0.7	h j k m n p s t ts tʃ ɰ ɲ ɾ ʃ a aː ã ãː e eː ẽ ẽː i iː ĩ ĩː o oː õ õː ɨ ɨː ɨ̃ ɨ̃ː
araw1276-1805	Lokono	araw1276	Arawakan	South America	5.64295	-56.9243	21	16	5	0	0	0	0	3.2	b d h j k kʰ l m n s t tʰ w ɸ ɽ ɾ a e i o ɨ
asha1243-1806	Asháninka	asha1243	Arawakan	South America	-11.9311	-73.9073	21	13	8	0	0	0	4	1.625	n h j k m p s t ts tʃ ɾ ʃ β a aː e eː i iː o oː
ajyi1238-1807	Ajyíninka Apurucayali	ajyi1238	Arawakan	South America	-9.82364	-74.61947	25	19	6	0	0	0	3	3.1666666666666665	n h j k m p s t ts tsʰ tʰ tʃ tʃʰ ç ɰ ɲ ɾ ɾʲ ʋ a aː i iː o oː
ashe1272-1808	Ashéninka Perené	ashe1272	Arawakan	South America	-10.9777	-74.9153	27	17	10	0	0	0	5	1.7	n h j k kʲ m p s t ts tsʰ tʃ w ɲ ɾ ɾʲ ʃ a aː e eː i iː o oː ɨ ɨː
